commit_sha,file_path,change_type,old_file_path,new_file_path,insertions,deletions
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,31,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,31,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/App.razor,A,Zwerfafval_WebApp/Components/App.razor,Zwerfafval_WebApp/Components/App.razor,20,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,A,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,23,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,A,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,96,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,A,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,30,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,A,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,105,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Pages/Counter.razor,A,Zwerfafval_WebApp/Components/Pages/Counter.razor,Zwerfafval_WebApp/Components/Pages/Counter.razor,19,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Pages/Error.razor,A,Zwerfafval_WebApp/Components/Pages/Error.razor,Zwerfafval_WebApp/Components/Pages/Error.razor,36,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Pages/Home.razor,A,Zwerfafval_WebApp/Components/Pages/Home.razor,Zwerfafval_WebApp/Components/Pages/Home.razor,7,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Pages/Weather.razor,A,Zwerfafval_WebApp/Components/Pages/Weather.razor,Zwerfafval_WebApp/Components/Pages/Weather.razor,64,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/Routes.razor,A,Zwerfafval_WebApp/Components/Routes.razor,Zwerfafval_WebApp/Components/Routes.razor,6,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Components/_Imports.razor,A,Zwerfafval_WebApp/Components/_Imports.razor,Zwerfafval_WebApp/Components/_Imports.razor,10,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Program.cs,A,Zwerfafval_WebApp/Program.cs,Zwerfafval_WebApp/Program.cs,27,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Properties/launchSettings.json,A,Zwerfafval_WebApp/Properties/launchSettings.json,Zwerfafval_WebApp/Properties/launchSettings.json,38,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,A,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,9,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,A,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,25,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/appsettings.json,R,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.json,Zwerfafval_WebApp/appsettings.json,9,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/wwwroot/app.css,A,Zwerfafval_WebApp/wwwroot/app.css,Zwerfafval_WebApp/wwwroot/app.css,51,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,A,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,7,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,A,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,1,0
12f824700a6e9a4e2dfcd8c448f2dacd9d4470f6,Zwerfafval_WebApp/wwwroot/favicon.png,A,Zwerfafval_WebApp/wwwroot/favicon.png,Zwerfafval_WebApp/wwwroot/favicon.png,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,.gitignore,A,.gitignore,.gitignore,94,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/.idea/.idea.ControlApi/.idea/encodings.xml,D,ControlApi/.idea/.idea.ControlApi/.idea/encodings.xml,ControlApi/.idea/.idea.ControlApi/.idea/encodings.xml,0,4
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/.idea/.idea.ControlApi/.idea/indexLayout.xml,D,ControlApi/.idea/.idea.ControlApi/.idea/indexLayout.xml,ControlApi/.idea/.idea.ControlApi/.idea/indexLayout.xml,0,8
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/.idea/.idea.ControlApi/.idea/projectSettingsUpdater.xml,D,ControlApi/.idea/.idea.ControlApi/.idea/projectSettingsUpdater.xml,ControlApi/.idea/.idea.ControlApi/.idea/projectSettingsUpdater.xml,0,8
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/.idea/.idea.ControlApi/.idea/vcs.xml,D,ControlApi/.idea/.idea.ControlApi/.idea/vcs.xml,ControlApi/.idea/.idea.ControlApi/.idea/vcs.xml,0,6
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/.idea/.idea.ControlApi/.idea/workspace.xml,D,ControlApi/.idea/.idea.ControlApi/.idea/workspace.xml,ControlApi/.idea/.idea.ControlApi/.idea/workspace.xml,0,70
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi.sln,M,ControlApi/ControlApi.sln,ControlApi/ControlApi.sln,5,5
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/ControlApi.http,M,ControlApi/ControlApi/ControlApi.http,ControlApi/ControlApi/ControlApi.http,1,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/Program.cs,M,ControlApi/ControlApi/Program.cs,ControlApi/ControlApi/Program.cs,14,14
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/Properties/launchSettings.json,M,ControlApi/ControlApi/Properties/launchSettings.json,ControlApi/ControlApi/Properties/launchSettings.json,4,4
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/appsettings.Development.json,D,ControlApi/ControlApi/appsettings.Development.json,ControlApi/ControlApi/appsettings.Development.json,0,8
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi,D,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.deps.json,D,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.deps.json,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.deps.json,0,134
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.dll,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.pdb,D,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.pdb,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.pdb,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.runtimeconfig.json,D,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.runtimeconfig.json,ControlApi/ControlApi/bin/Debug/net8.0/ControlApi.runtimeconfig.json,0,19
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.AspNetCore.OpenApi.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.AspNetCore.OpenApi.dll,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.AspNetCore.OpenApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.OpenApi.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.OpenApi.dll,ControlApi/ControlApi/bin/Debug/net8.0/Microsoft.OpenApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.Swagger.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.Swagger.dll,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.Swagger.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerGen.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerGen.dll,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerGen.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerUI.dll,D,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerUI.dll,ControlApi/ControlApi/bin/Debug/net8.0/Swashbuckle.AspNetCore.SwaggerUI.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.Development.json,D,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.Development.json,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.Development.json,0,8
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.json,D,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.json,ControlApi/ControlApi/bin/Debug/net8.0/appsettings.json,0,9
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.dgspec.json,D,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.dgspec.json,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.dgspec.json,0,74
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.props,D,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.props,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.props,0,22
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.targets,D,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.targets,ControlApi/ControlApi/obj/ControlApi.csproj.nuget.g.targets,0,6
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,"ControlApi/ControlApi/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",D,"ControlApi/ControlApi/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs","ControlApi/ControlApi/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",0,4
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfo.cs,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfo.cs,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfo.cs,0,22
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfoInputs.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfoInputs.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.AssemblyInfoInputs.cache,0,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GeneratedMSBuildEditorConfig.editorconfig,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GeneratedMSBuildEditorConfig.editorconfig,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GeneratedMSBuildEditorConfig.editorconfig,0,19
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GlobalUsings.g.cs,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GlobalUsings.g.cs,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.GlobalUsings.g.cs,0,17
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cache,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cs,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cs,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.MvcApplicationPartsAssemblyInfo.cs,0,17
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.assets.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.assets.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.assets.cache,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.AssemblyReference.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.AssemblyReference.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.AssemblyReference.cache,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CopyComplete,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CopyComplete,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CopyComplete,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CoreCompileInputs.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CoreCompileInputs.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.CoreCompileInputs.cache,0,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.FileListAbsolute.txt,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.FileListAbsolute.txt,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.csproj.FileListAbsolute.txt,0,34
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.dll,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.dll,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.genruntimeconfig.cache,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.genruntimeconfig.cache,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.genruntimeconfig.cache,0,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.pdb,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.pdb,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.pdb,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.sourcelink.json,D,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.sourcelink.json,ControlApi/ControlApi/obj/Debug/net8.0/ControlApi.sourcelink.json,0,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/apphost,D,ControlApi/ControlApi/obj/Debug/net8.0/apphost,ControlApi/ControlApi/obj/Debug/net8.0/apphost,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/ref/ControlApi.dll,D,ControlApi/ControlApi/obj/Debug/net8.0/ref/ControlApi.dll,ControlApi/ControlApi/obj/Debug/net8.0/ref/ControlApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/refint/ControlApi.dll,D,ControlApi/ControlApi/obj/Debug/net8.0/refint/ControlApi.dll,ControlApi/ControlApi/obj/Debug/net8.0/refint/ControlApi.dll,0,0
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets.build.json,D,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets.build.json,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets.build.json,0,11
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.build.ControlApi.props,D,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.build.ControlApi.props,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.build.ControlApi.props,0,3
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildMultiTargeting.ControlApi.props,D,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildMultiTargeting.ControlApi.props,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildMultiTargeting.ControlApi.props,0,3
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildTransitive.ControlApi.props,D,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildTransitive.ControlApi.props,ControlApi/ControlApi/obj/Debug/net8.0/staticwebassets/msbuild.buildTransitive.ControlApi.props,0,3
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/project.assets.json,D,ControlApi/ControlApi/obj/project.assets.json,ControlApi/ControlApi/obj/project.assets.json,0,553
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/project.nuget.cache,D,ControlApi/ControlApi/obj/project.nuget.cache,ControlApi/ControlApi/obj/project.nuget.cache,0,16
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/project.packagespec.json,D,ControlApi/ControlApi/obj/project.packagespec.json,ControlApi/ControlApi/obj/project.packagespec.json,0,1
2fb7eb0572ba9eb811d6cfeea41e53da074ccd62,ControlApi/ControlApi/obj/rider.project.restore.info,D,ControlApi/ControlApi/obj/rider.project.restore.info,ControlApi/ControlApi/obj/rider.project.restore.info,0,1
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.gitignore,A,Zwerfafval_WebApp/.gitignore,Zwerfafval_WebApp/.gitignore,71,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.metadata.v9.bin,A,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.metadata.v9.bin,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.metadata.v9.bin,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.projects.v9.bin,A,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.projects.v9.bin,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.projects.v9.bin,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.strings.v9.bin,A,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.strings.v9.bin,Zwerfafval_WebApp/.vs/ProjectEvaluation/zwerfafval_webapp.strings.v9.bin,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/DesignTimeBuild/.dtbcache.v2,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/DesignTimeBuild/.dtbcache.v2,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/DesignTimeBuild/.dtbcache.v2,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/FileContentIndex/c21901e8-18e2-431f-a470-526de422fb44.vsidx,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/FileContentIndex/c21901e8-18e2-431f-a470-526de422fb44.vsidx,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/FileContentIndex/c21901e8-18e2-431f-a470-526de422fb44.vsidx,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/config/applicationhost.config,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/config/applicationhost.config,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/config/applicationhost.config,1016,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/.futdcache.v2,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/.futdcache.v2,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/.futdcache.v2,0,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.backup.json,31,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,A,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,Zwerfafval_WebApp/.vs/Zwerfafval_WebApp/v17/DocumentLayout.json,31,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/App.razor,A,Zwerfafval_WebApp/Components/App.razor,Zwerfafval_WebApp/Components/App.razor,20,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,A,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,23,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,A,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,96,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,A,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,30,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,A,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,105,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Pages/Counter.razor,A,Zwerfafval_WebApp/Components/Pages/Counter.razor,Zwerfafval_WebApp/Components/Pages/Counter.razor,19,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Pages/Error.razor,A,Zwerfafval_WebApp/Components/Pages/Error.razor,Zwerfafval_WebApp/Components/Pages/Error.razor,36,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Pages/Home.razor,A,Zwerfafval_WebApp/Components/Pages/Home.razor,Zwerfafval_WebApp/Components/Pages/Home.razor,7,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Pages/Weather.razor,A,Zwerfafval_WebApp/Components/Pages/Weather.razor,Zwerfafval_WebApp/Components/Pages/Weather.razor,64,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/Routes.razor,A,Zwerfafval_WebApp/Components/Routes.razor,Zwerfafval_WebApp/Components/Routes.razor,6,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Components/_Imports.razor,A,Zwerfafval_WebApp/Components/_Imports.razor,Zwerfafval_WebApp/Components/_Imports.razor,10,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Program.cs,A,Zwerfafval_WebApp/Program.cs,Zwerfafval_WebApp/Program.cs,27,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Properties/launchSettings.json,A,Zwerfafval_WebApp/Properties/launchSettings.json,Zwerfafval_WebApp/Properties/launchSettings.json,38,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,A,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,9,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,A,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,25,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/appsettings.json,A,Zwerfafval_WebApp/appsettings.json,Zwerfafval_WebApp/appsettings.json,9,0
608a7bf5114babe4862d08c459a77f83343c044f,Zwerfafval_WebApp/wwwroot/app.css,A,Zwerfafval_WebApp/wwwroot/app.css,Zwerfafval_WebApp/wwwroot/app.css,51,0
